raw_id,item_name,item_cost,item_style,item_room_type,item_indoor_outdoor,material_sustainability_score,climate_suitability,user_budget,user_preferred_style,user_preferred_room_type,user_indoor_outdoor,user_climate_type
2155,Outdoor Patio Garden Furniture Set,350,Rustic,Patio,Outdoor,8,Humid,500,Rustic,Patio,Outdoor,Humid
2156,Modern Glass Dining Table,450,Modern,Dining Room,Indoor,7,Dry,480,Modern,Dining Room,Indoor,Cold
2157,Thermal Insulation Paint,100,Rustic,Living Room,Indoor,9,Cold,120,Rustic,Living Room,Indoor,Dry
2158,Heavy-Duty Garden Soil,55,Rustic,Garden,Outdoor,6,Humid,70,Rustic,Garden,Outdoor,Dry
2159,Cotton Throw Pillows,60,Traditional,Bedroom,Indoor,7,Cold,85,Traditional,Bedroom,Indoor,Humid
2160,LED Recessed Ceiling Lights,180,Modern,Living Room,Indoor,8,Dry,250,Modern,Living Room,Indoor,Dry
2161,Rustic Wooden Bathroom Vanity,230,Rustic,Bathroom,Indoor,7,Humid,290,Rustic,Bathroom,Indoor,Humid
2162,Outdoor String Lights,45,Modern,Patio,Outdoor,5,Humid,60,Modern,Patio,Outdoor,Dry
2163,Reclaimed Brick Wall Paneling,120,Rustic,Living Room,Indoor,9,Cold,160,Rustic,Living Room,Indoor,Humid
2164,High-Quality Kitchen Faucets,140,Modern,Kitchen,Indoor,6,Dry,180,Modern,Kitchen,Indoor,Humid
2165,Outdoor Fire Pit,380,Rustic,Garden,Outdoor,7,Humid,480,Rustic,Garden,Outdoor,Cold
2166,Modern Minimalist Window Blinds,90,Modern,Bedroom,Indoor,8,Cold,130,Modern,Bedroom,Indoor,Humid
2167,Traditional Wrought Iron Curtain Rods,70,Traditional,Living Room,Indoor,5,Humid,90,Traditional,Living Room,Indoor,Cold
2168,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Humid
2169,Eco-Friendly Bamboo Blinds,60,Modern,Bedroom,Indoor,8,Dry,70,Modern,Bedroom,Indoor,Humid
2170,Solar-Powered LED Lighting,45,Modern,Patio,Outdoor,7,Humid,60,Modern,Patio,Outdoor,Humid
2171,Vintage Ceramic Sinks,150,Traditional,Bathroom,Indoor,6,Cold,200,Traditional,Bathroom,Indoor,Humid
2172,Outdoor Wicker Lounge Chairs,180,Rustic,Garden,Outdoor,8,Humid,250,Rustic,Garden,Outdoor,Dry
2173,Modern Kitchen Pendant Lights,85,Modern,Kitchen,Indoor,7,Dry,100,Modern,Kitchen,Indoor,Humid
2174,Rustic Wooden Dining Table,220,Rustic,Dining Room,Indoor,9,Humid,300,Rustic,Dining Room,Indoor,Dry
2175,Recycled Ceramic Soap Dish & Towel Ring Set,40,Traditional,Bathroom,Indoor,7,Dry,50,Traditional,Garden,Outdoor,Dry
2176,Indoor Plant Shelves,55,Modern,Living Room,Indoor,8,Humid,70,Modern,Living Room,Indoor,Humid
2177,Water-Resistant Garden Fabric,30,Rustic,Garden,Outdoor,6,Humid,45,Rustic,Garden,Outdoor,Humid
2178,High-Efficiency Bathroom Exhaust Fan,75,Traditional,Bathroom,Indoor,7,Cold,100,Traditional,Bathroom,Indoor,Cold
2179,Outdoor Solar Path Lights,35,Modern,Garden,Outdoor,8,Dry,50,Modern,Garden,Outdoor,Dry
2180,Rustic Stone Wall Cladding,200,Rustic,Living Room,Indoor,9,Cold,250,Rustic,Living Room,Indoor,Cold
2181,Modern Upholstered Bed Frame,350,Modern,Bedroom,Indoor,7,Humid,450,Modern,Bedroom,Indoor,Cold
2182,Traditional Ceramic Tile Flooring,250,Traditional,Kitchen,Indoor,7,Dry,350,Traditional,Kitchen,Indoor,Cold
2183,Patio Wicker Side Tables,90,Rustic,Patio,Outdoor,8,Humid,110,Rustic,Patio,Outdoor,Cold
2184,Luxury Velvet Curtains,130,Modern,Living Room,Indoor,6,Humid,180,Modern,Living Room,Indoor,Dry
2185,Eco-Friendly Bamboo Blinds,89,Modern,Living Room,Indoor,9,Humid,150,Modern,Living Room,Indoor,Humid
2186,Reclaimed Wood Coffee Table,250,Rustic,Living Room,Indoor,8,Cold,300,Rustic,Living Room,Indoor,Dry
2187,Solar-Powered LED Garden Lights,120,Modern,Garden,Outdoor,7,Dry,200,Modern,Garden,Outdoor,Cold
2188,Weather-Resistant Patio Furniture Set,480,Traditional,Patio,Outdoor,6,Dry,450,Traditional,Patio,Outdoor,Humid
2189,High-Gloss Kitchen Cabinets,410,Modern,Kitchen,Indoor,5,Humid,350,Modern,Kitchen,Indoor,Dry
2190,Waterproof Bathroom Tiles,150,Traditional,Bathroom,Indoor,7,Humid,180,Traditional,Bathroom,Indoor,Cold
2191,Organic Cotton Bed Linens,85,Rustic,Bedroom,Indoor,9,Cold,100,Rustic,Bedroom,Indoor,Dry
2192,LED Recessed Lighting Fixtures,95,Modern,Living Room,Indoor,8,Cold,120,Modern,Living Room,Indoor,Humid
2193,Thermal Insulation Paint,55,Rustic,Living Room,Indoor,6,Cold,70,Rustic,Living Room,Indoor,Cold
2194,Outdoor Rug with UV Protection,160,Traditional,Patio,Outdoor,5,Dry,190,Traditional,Patio,Outdoor,Dry
2195,Smart Thermostat System,230,Modern,Living Room,Indoor,7,Humid,300,Modern,Living Room,Indoor,Humid
2196,Vintage Wall Mirrors,130,Rustic,Bedroom,Indoor,4,Cold,170,Rustic,Bedroom,Indoor,Cold
2197,Anti-Glare Window Films,70,Modern,Living Room,Indoor,6,Humid,90,Modern,Living Room,Indoor,Humid
2198,Vegetation Wall Panels,350,Rustic,Living Room,Indoor,8,Humid,400,Rustic,Living Room,Indoor,Humid
2199,Ceramic Outdoor Planters,45,Traditional,Garden,Outdoor,7,Dry,60,Traditional,Garden,Outdoor,Dry
2200,LED Under Cabinet Lighting,80,Modern,Kitchen,Indoor,7,Humid,100,Modern,Kitchen,Indoor,Humid
2201,Handwoven Cotton Rugs,120,Rustic,Bedroom,Indoor,8,Cold,150,Rustic,Bedroom,Indoor,Dry
2202,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,8,Humid,150,Rustic,Living Room,Indoor,Cold
2203,Eco-Friendly Bamboo Blinds,80,Modern,Bedroom,Indoor,9,Dry,100,Modern,Kitchen,Indoor,Humid
2204,Solar-Powered LED Lighting,45,Modern,Patio,Outdoor,7,Dry,50,Modern,Patio,Outdoor,Dry
2205,Vintage Bathroom Vanity,250,Traditional,Bathroom,Indoor,6,Cold,300,Traditional,Bathroom,Indoor,Humid
2206,Garden Pathway Stones,100,Rustic,Garden,Outdoor,8,Humid,130,Rustic,Garden,Outdoor,Humid
2207,Modern Dining Room Chandelier,200,Modern,Dining Room,Indoor,5,Dry,220,Modern,Dining Room,Indoor,Cold
2208,Outdoor Patio Furniture Set,350,Rustic,Patio,Outdoor,6,Humid,400,Rustic,Patio,Outdoor,Humid
2209,Luxury Kitchen Countertop,300,Modern,Kitchen,Indoor,4,Dry,350,Modern,Kitchen,Indoor,Dry
2210,Warm Wool Area Rug,180,Traditional,Living Room,Indoor,7,Cold,200,Traditional,Living Room,Indoor,Dry
2211,Luxury Vinyl Plank Waterproof Flooring,150,Modern,Bathroom,Indoor,6,Cold,180,Modern,Bathroom,Indoor,Cold
2212,Outdoor Water Fountain,250,Rustic,Garden,Outdoor,5,Humid,280,Rustic,Garden,Outdoor,Humid
2213,Minimalist Living Room Shelves,90,Modern,Living Room,Indoor,7,Humid,100,Modern,Living Room,Indoor,Humid
2214,Traditional Porch Swing,160,Traditional,Patio,Outdoor,6,Humid,180,Traditional,Patio,Outdoor,Humid
2215,Reclaimed Wood Paneling,120,Rustic,Bathroom,Indoor,9,Humid,150,Rustic,Garden,Outdoor,Cold
2216,Smart Kitchen Faucet,220,Modern,Kitchen,Indoor,7,Dry,250,Modern,Kitchen,Indoor,Dry
2217,Cozy Bedroom Ambient Lighting,70,Rustic,Bedroom,Indoor,6,Cold,80,Rustic,Bedroom,Indoor,Dry
2218,Vintage Garden Planters,130,Rustic,Garden,Outdoor,8,Humid,160,Rustic,Garden,Outdoor,Cold
2219,Eco-Friendly Bamboo Blinds,120,Modern,Living Room,Indoor,9,Humid,150,Modern,Living Room,Indoor,Cold
2220,Reclaimed Wood Coffee Table,250,Rustic,Living Room,Indoor,8,Cold,300,Rustic,Living Room,Indoor,Humid
2221,Solar-Powered LED Lighting,80,Modern,Patio,Outdoor,7,Dry,100,Modern,Patio,Outdoor,Dry
2222,Waterproof Garden Furniture Set,400,Traditional,Garden,Outdoor,6,Dry,450,Traditional,Garden,Outdoor,Humid
2223,Waterproof Vinyl Wall Planks ,150,Modern,Bathroom,Indoor,7,Humid,180,Modern,Bathroom,Indoor,Humid
2224,Vintage Pendant Light Fixture,200,Traditional,Kitchen,Indoor,5,Humid,220,Traditional,Kitchen,Indoor,Dry
2225,Outdoor Rug with UV Protection,60,Rustic,Patio,Outdoor,4,Dry,70,Rustic,Patio,Outdoor,Cold
2226,3D Textured Wall Panels,110,Modern,Living Room,Indoor,8,Cold,130,Modern,Living Room,Indoor,Humid
2227,Rustic Cedar Deck Boards,350,Rustic,Garden,Outdoor,9,Dry,400,Rustic,Garden,Outdoor,Cold
2228,White Cotton Bed Linen,85,Traditional,Bedroom,Indoor,7,Cold,90,Traditional,Bedroom,Indoor,Dry
2229,Modern Kitchen Cabinet Hardware,200,Modern,Kitchen,Indoor,6,Humid,250,Modern,Kitchen,Indoor,Dry
2230,Garden Pathway Gravel,45,Rustic,Garden,Outdoor,8,Dry,50,Rustic,Garden,Outdoor,Humid
2231,Recycled Glass Bathroom Sink Bowl,130,Modern,Bathroom,Indoor,7,Dry,160,Modern,Patio,Outdoor,Dry
2232,Eco-Friendly Insulation Material,180,Rustic,Living Room,Indoor,10,Cold,200,Rustic,Living Room,Indoor,Cold
2233,Handmade Wool Area Rug,210,Traditional,Living Room,Indoor,8,Cold,250,Traditional,Living Room,Indoor,Dry
2234,Retractable Patio Awning,480,Modern,Patio,Outdoor,6,Dry,500,Modern,Patio,Outdoor,Cold
2235,Porcelain Floor Tiles,160,Modern,Bathroom,Indoor,7,Humid,180,Modern,Bathroom,Indoor,Cold
2236,Eco-Friendly Bamboo Blinds,125,Modern,Living Room,Indoor,9,Humid,150,Modern,Living Room,Indoor,Cold
2237,Reclaimed Wood Coffee Table,200,Rustic,Living Room,Indoor,8,Dry,250,Rustic,Living Room,Indoor,Dry
2238,Solar-Powered LED Path Lights,45,Modern,Garden,Outdoor,7,Dry,70,Modern,Garden,Outdoor,Dry
2239,Traditional Ceramic Sink,150,Traditional,Bathroom,Indoor,6,Humid,180,Traditional,Bathroom,Indoor,Humid
2240,Rustic Patio Seating Set,300,Rustic,Patio,Outdoor,8,Cold,350,Rustic,Patio,Outdoor,Humid
2241,Modern Kitchen Pendant Lights,220,Modern,Kitchen,Indoor,7,Dry,250,Modern,Kitchen,Indoor,Dry
2242,Water-Resistant Textile Curtains,95,Traditional,Bathroom,Indoor,6,Humid,120,Traditional,Bathroom,Indoor,Dry
2243,Organic Latex Mattress,350,Modern,Bedroom,Indoor,10,Cold,400,Modern,Bedroom,Indoor,Humid
2244,Rustic Garden Borders,80,Rustic,Garden,Outdoor,7,Humid,100,Rustic,Garden,Outdoor,Dry
2245,Modern Paint Finish for Walls,60,Modern,Living Room,Indoor,8,Dry,80,Modern,Living Room,Indoor,Humid
2246,Traditional Ceramic Floor Tiles,180,Traditional,Kitchen,Indoor,6,Humid,220,Traditional,Kitchen,Indoor,Dry
2247,Outdoor Weatherproof Rug,130,Rustic,Patio,Outdoor,7,Cold,160,Rustic,Patio,Outdoor,Dry
2248,LED Vanity Mirror,90,Modern,Bathroom,Indoor,6,Humid,110,Modern,Bathroom,Indoor,Humid
2249,Bamboo Decking Boards,275,Rustic,Garden,Outdoor,9,Dry,350,Rustic,Garden,Outdoor,Humid
2250,Luxury Headboard for Bedroom,200,Modern,Bedroom,Indoor,5,Cold,250,Modern,Bedroom,Indoor,Humid
2251,Rustic Iron Garden Gate,400,Rustic,Garden,Outdoor,7,Humid,500,Rustic,Garden,Outdoor,Humid
2252,Modern Pendant Lights for Kitchen,210,Modern,Kitchen,Indoor,7,Dry,240,Modern,Kitchen,Indoor,Cold
2253,Reclaimed Wood Coffee Table,150,Rustic,Living Room,Indoor,8,Humid,200,Rustic,Living Room,Indoor,Humid
2254,Eco-Friendly Bamboo Blinds,60,Modern,Bedroom,Indoor,9,Dry,80,Modern,Kitchen,Indoor,Humid
2255,Solar-Powered LED Lighting,120,Modern,Patio,Outdoor,7,Dry,150,Modern,Patio,Outdoor,Cold
2256,Vintage Ceramic Bathroom Sink,200,Traditional,Bathroom,Indoor,6,Cold,250,Traditional,Bathroom,Indoor,Humid
2257,Outdoor Garden Bench,130,Rustic,Garden,Outdoor,8,Humid,180,Rustic,Garden,Outdoor,Cold
2258,Modern Dining Table,250,Modern,Dining Room,Indoor,7,Dry,300,Modern,Dining Room,Indoor,Cold
2259,Rustic Patio Umbrella,80,Rustic,Patio,Outdoor,6,Humid,100,Rustic,Patio,Outdoor,Dry
2260,Modern Pendant Light,100,Modern,Living Room,Indoor,7,Dry,120,Modern,Living Room,Indoor,Humid
2261,Traditional Ceramic Kitchen Tiles,90,Traditional,Kitchen,Indoor,5,Cold,100,Traditional,Kitchen,Indoor,Cold
2262,Rustic Hemp Bath Mat,55,Rustic,Bathroom,Indoor,9,Cold,70,Rustic,Bedroom,Indoor,Cold
2263,Outdoor Landscape Lighting,140,Modern,Garden,Outdoor,6,Humid,170,Modern,Garden,Outdoor,Humid
2264,Rustic Wooden Garden Gate,180,Rustic,Garden,Outdoor,7,Humid,220,Rustic,Garden,Outdoor,Dry
2265,Modern Glass Coffee Table,220,Modern,Living Room,Indoor,6,Dry,250,Modern,Living Room,Indoor,Humid
2266,Traditional Bathtub Refinishing Kit,70,Traditional,Bathroom,Indoor,4,Cold,90,Traditional,Bathroom,Indoor,Dry
2267,Outdoor Durable Patio Tiles,160,Rustic,Patio,Outdoor,7,Humid,200,Rustic,Patio,Outdoor,Cold
2268,Indoor Aromatherapy Diffuser,50,Modern,Living Room,Indoor,8,Dry,70,Modern,Living Room,Indoor,Humid
2269,Rustic Stone Garden Path,170,Rustic,Garden,Outdoor,8,Humid,210,Rustic,Garden,Outdoor,Cold
2270,Modern Vinyl Wallpaper,85,Modern,Bedroom,Indoor,5,Cold,100,Modern,Bedroom,Indoor,Humid
2271,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Humid
2272,Eco-Friendly Bamboo Blinds,80,Modern,Bedroom,Indoor,8,Dry,100,Modern,Kitchen,Indoor,Humid
2273,Solar-Powered LED Lighting,45,Modern,Patio,Outdoor,7,Dry,50,Modern,Patio,Outdoor,Cold
2274,Traditional Ceramic Bathroom Tiles,150,Traditional,Bathroom,Indoor,6,Humid,200,Traditional,Bathroom,Indoor,Cold
2275,Rustic Wool Area Rug,200,Rustic,Bedroom,Indoor,8,Cold,250,Rustic,Bedroom,Indoor,Cold
2276,Modern Glass Dining Table,350,Modern,Dining Room,Indoor,7,Dry,450,Modern,Dining Room,Indoor,Dry
2277,Outdoor Patio Umbrella,60,Traditional,Patio,Outdoor,5,Humid,80,Traditional,Patio,Outdoor,Humid
2278,Kitchen Under Cabinet Lighting,70,Modern,Kitchen,Indoor,6,Dry,90,Modern,Kitchen,Indoor,Humid
2279,Water-Resistant Outdoor Furniture Set,480,Rustic,Garden,Outdoor,7,Humid,500,Rustic,Garden,Outdoor,Cold
2280,Neutral Finish Paint for Walls,100,Traditional,Living Room,Indoor,6,Cold,130,Traditional,Living Room,Indoor,Humid
2281,Soft Cotton Bed Sheets,35,Modern,Bedroom,Indoor,9,Cold,50,Modern,Bedroom,Indoor,Humid
2282,Rustic Stone Pathway Stones,140,Rustic,Garden,Outdoor,8,Humid,180,Rustic,Garden,Outdoor,Dry
2283,Modern Track Lighting System,250,Modern,Living Room,Indoor,7,Dry,300,Modern,Living Room,Indoor,Humid
2284,Traditional Window Shutters,90,Traditional,Living Room,Indoor,5,Humid,110,Traditional,Living Room,Indoor,Cold
2285,Eco-Friendly Interior Paint,85,Modern,Bathroom,Indoor,9,Humid,100,Modern,Bathroom,Indoor,Dry
2286,Outdoor String Lights,55,Rustic,Patio,Outdoor,6,Humid,70,Rustic,Patio,Outdoor,Dry
2287,Modern Linen Curtain Panels,75,Modern,Bedroom,Indoor,7,Cold,100,Modern,Bedroom,Indoor,Humid
2288,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Cold
2289,Eco-Friendly Bamboo Blinds,80,Modern,Bedroom,Indoor,8,Dry,100,Modern,Kitchen,Indoor,Humid
2290,Solar-Powered LED Lighting,45,Modern,Patio,Outdoor,10,Dry,60,Modern,Patio,Outdoor,Dry
2291,Traditional Ceramic Tile Backsplash,200,Traditional,Kitchen,Indoor,7,Humid,250,Traditional,Kitchen,Indoor,Cold
2292,Outdoor Patio Garden Set,300,Rustic,Patio,Outdoor,6,Dry,350,Rustic,Patio,Outdoor,Cold
2293,Modern Velvet Sofa,450,Modern,Living Room,Indoor,4,Humid,500,Modern,Living Room,Indoor,Humid
2294,Rustic Wooden Vanity,180,Rustic,Bathroom,Indoor,9,Cold,200,Rustic,Bathroom,Indoor,Humid
2295,Traditional White Bathroom Tiles,150,Traditional,Bathroom,Indoor,5,Cold,200,Traditional,Bathroom,Indoor,Humid
2296,Outdoor String Light String Set,60,Modern,Garden,Outdoor,7,Dry,80,Modern,Garden,Outdoor,Dry
2297,Indoor Wool Area Rug,250,Traditional,Living Room,Indoor,8,Humid,300,Traditional,Living Room,Indoor,Cold
2298,Eco-Friendly Latex Paint,40,Modern,Bedroom,Indoor,9,Cold,60,Modern,Bedroom,Indoor,Dry
2299,Traditional Wooden Dining Table,480,Traditional,Dining Room,Indoor,7,Humid,500,Traditional,Dining Room,Indoor,Dry
2300,Rustic Stone Pathway Stones,120,Rustic,Garden,Outdoor,6,Dry,150,Rustic,Garden,Outdoor,Cold
2301,Modern Glass Pendant Lights,220,Modern,Kitchen,Indoor,8,Dry,250,Modern,Kitchen,Indoor,Cold
2302,Traditional Patterned Area Rug,350,Traditional,Living Room,Indoor,5,Humid,400,Traditional,Living Room,Indoor,Cold
2303,Outdoor Fire Pit,490,Rustic,Garden,Outdoor,4,Cold,500,Rustic,Garden,Outdoor,Humid
2304,Eco-Friendly Waterproof Decking,330,Modern,Patio,Outdoor,9,Dry,400,Modern,Patio,Outdoor,Humid
2305,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Humid
2306,Eco-Friendly Bamboo Blinds,80,Modern,Bedroom,Indoor,8,Dry,100,Modern,Bedroom,Indoor,Humid
2307,Solar-Powered LED Lighting,50,Modern,Patio,Outdoor,7,Dry,60,Modern,Patio,Outdoor,Humid
2308,Traditional Ceramic Sink,200,Traditional,Bathroom,Indoor,6,Cold,250,Traditional,Bathroom,Indoor,Humid
2309,Outdoor Patio Set,350,Rustic,Patio,Outdoor,7,Humid,400,Rustic,Patio,Outdoor,Humid
2310,Luxury Velvet Upholstered Bed,450,Traditional,Bedroom,Indoor,5,Cold,500,Traditional,Bedroom,Indoor,Cold
2311,Organic Linen Paint Finish,130,Modern,Living Room,Indoor,8,Humid,180,Modern,Living Room,Indoor,Cold
2312,Rustic Wicker Outdoor Sofa,400,Rustic,Garden,Outdoor,9,Humid,450,Rustic,Garden,Outdoor,Dry
2313,Modern Minimalist Kitchen Cabinets,350,Modern,Kitchen,Indoor,7,Dry,400,Modern,Kitchen,Indoor,Humid
2314,Traditional Tiled Bathroom Floor,220,Traditional,Bathroom,Indoor,6,Cold,250,Traditional,Bathroom,Indoor,Dry
2315,Contemporary Glass Dining Table,300,Modern,Dining Room,Indoor,6,Dry,350,Modern,Dining Room,Indoor,Humid
2316,Rustic Pine Garden Fence,250,Rustic,Garden,Outdoor,9,Humid,300,Rustic,Garden,Outdoor,Dry
2317,Modern Track Lighting System,150,Modern,Living Room,Indoor,7,Humid,200,Modern,Living Room,Indoor,Dry
2318,Traditional Patterned Wallpaper,70,Traditional,Living Room,Indoor,5,Cold,90,Traditional,Living Room,Indoor,Cold
2319,Eco-Friendly Hemp Textile Curtains,90,Modern,Bedroom,Indoor,8,Cold,110,Modern,Bedroom,Indoor,Humid
2320,Outdoor Solar Garden Path Lights,60,Modern,Garden,Outdoor,7,Humid,80,Modern,Garden,Outdoor,Cold
2321,Rustic Stone Garden Statue,300,Rustic,Garden,Outdoor,8,Humid,350,Rustic,Garden,Outdoor,Dry
2322,Eco-Friendly Bamboo Blinds,120,Modern,Living Room,Indoor,9,Humid,150,Modern,Living Room,Indoor,Dry
2323,Reclaimed Wood Coffee Table,250,Rustic,Living Room,Indoor,8,Cold,300,Rustic,Living Room,Indoor,Humid
2324,Energy-Efficient LED Kitchen Lighting,180,Modern,Bedroom,Indoor,7,Dry,200,Modern,Kitchen,Indoor,Dry
2325,Seaside Blue Tiles for Bathroom,70,Traditional,Bathroom,Indoor,6,Humid,80,Traditional,Bathroom,Indoor,Dry
2326,Outdoor Patio String Lights,130,Modern,Patio,Outdoor,8,Dry,150,Modern,Patio,Outdoor,Cold
2327,Rustic Garden Planters,85,Rustic,Garden,Outdoor,9,Dry,100,Rustic,Garden,Outdoor,Dry
2328,Modern Kitchen Cabinets,350,Modern,Kitchen,Indoor,7,Dry,400,Modern,Kitchen,Indoor,Dry
2329,Traditional Bathroom Vanity,200,Traditional,Bathroom,Indoor,6,Humid,220,Traditional,Bathroom,Indoor,Humid
2330,Rustic Wooden Dining Table,370,Rustic,Dining Room,Indoor,8,Cold,450,Rustic,Dining Room,Indoor,Humid
2331,Humid Climate Exterior Paint,140,Modern,Bathroom,Indoor,7,Humid,160,Modern,Patio,Outdoor,Humid
2332,Outdoor Garden Water Fountain,480,Traditional,Garden,Outdoor,10,Dry,500,Traditional,Garden,Outdoor,Dry
2333,Indoor Smart Lighting System,300,Modern,Living Room,Indoor,6,Cold,350,Modern,Living Room,Indoor,Cold
2334,Vintage Textile Curtains,95,Traditional,Bedroom,Indoor,7,Cold,100,Traditional,Bedroom,Indoor,Dry
2335,Outdoor Solar-Powered Path Lights,150,Modern,Garden,Outdoor,8,Dry,180,Modern,Garden,Outdoor,Humid
2336,Traditional Porcelain Bathroom Sink,90,Traditional,Bathroom,Indoor,5,Humid,100,Traditional,Bathroom,Indoor,Cold
2337,Rustic Stone Garden Wall,490,Rustic,Garden,Outdoor,9,Dry,500,Rustic,Garden,Outdoor,Cold
2338,Modern Indoor Wall Art,110,Modern,Living Room,Indoor,7,Cold,130,Modern,Living Room,Indoor,Humid
2339,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,8,Humid,200,Rustic,Living Room,Indoor,Humid
2340,Eco-Friendly Bamboo Blinds,75,Modern,Bedroom,Indoor,9,Dry,100,Modern,Kitchen,Indoor,Humid
2341,Solar-Powered LED Lighting,45,Modern,Patio,Outdoor,10,Dry,60,Modern,Patio,Outdoor,Dry
2342,Vintage Tapestry Curtains,55,Traditional,Bedroom,Indoor,7,Cold,80,Traditional,Bedroom,Indoor,Dry
2343,Stone Garden Edging,150,Rustic,Garden,Outdoor,6,Humid,220,Rustic,Garden,Outdoor,Cold
2344,Ceramic Tile Backsplash,130,Modern,Kitchen,Indoor,8,Humid,180,Modern,Kitchen,Indoor,Dry
2345,Outdoor Wicker Lounge Chairs,250,Rustic,Patio,Outdoor,7,Dry,300,Rustic,Patio,Outdoor,Cold
2346,Waterproof Bathroom Shelves,65,Modern,Patio,Outdoor,6,Cold,90,Modern,Bathroom,Indoor,Dry
2347,Patterned Area Rugs,90,Traditional,Living Room,Indoor,7,Humid,140,Traditional,Living Room,Indoor,Cold
2348,Outdoor Solar Path Lights,40,Modern,Garden,Outdoor,9,Humid,55,Modern,Garden,Outdoor,Cold
2349,Antique Wooden Vanity,200,Traditional,Bathroom,Indoor,5,Cold,250,Traditional,Bathroom,Indoor,Dry
2350,Weatherproof Patio Umbrella,120,Rustic,Patio,Outdoor,8,Dry,160,Rustic,Patio,Outdoor,Dry
2351,High-Gloss Kitchen Cabinet Paint,70,Modern,Kitchen,Indoor,7,Humid,100,Modern,Kitchen,Indoor,Humid
2352,Soft Wool Bedroom Carpet,110,Traditional,Bedroom,Indoor,6,Cold,160,Traditional,Bedroom,Indoor,Cold
2353,Decorative Garden Statues,180,Rustic,Garden,Outdoor,7,Humid,230,Rustic,Garden,Outdoor,Dry
2354,Indoor String Pendant Lights,55,Modern,Living Room,Indoor,8,Humid,75,Modern,Living Room,Indoor,Humid
2355,Rustic Pine Dining Table,340,Rustic,Dining Room,Indoor,7,Dry,400,Rustic,Dining Room,Indoor,Humid
2356,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Cold
2357,Eco-Friendly Bamboo Blinds,80,Modern,Bedroom,Indoor,8,Dry,90,Modern,Kitchen,Indoor,Humid
2358,Solar-Powered LED Path Lights,200,Modern,Garden,Outdoor,7,Dry,220,Modern,Garden,Outdoor,Humid
2359,Vintage Tiled Bathroom Mirror,150,Traditional,Bathroom,Indoor,6,Humid,160,Traditional,Bathroom,Indoor,Cold
2360,Indoor Herb Garden Kit,45,Modern,Kitchen,Indoor,8,Humid,50,Modern,Kitchen,Indoor,Dry
2361,Rustic Wooden Bed Frame,300,Rustic,Bedroom,Indoor,9,Cold,350,Rustic,Bedroom,Indoor,Cold
2362,Modern Pendant Lighting,180,Modern,Dining Room,Indoor,6,Dry,190,Modern,Dining Room,Indoor,Dry
2363,Traditional Clawfoot Bathtub,420,Traditional,Bathroom,Indoor,5,Humid,500,Traditional,Bathroom,Indoor,Humid
2364,Outdoor Patio Furniture Set,350,Rustic,Patio,Outdoor,7,Humid,400,Rustic,Patio,Outdoor,Cold
2365,LED Waterproof Garden Spotlights,140,Modern,Garden,Outdoor,8,Dry,160,Modern,Garden,Outdoor,Cold
2366,Low VOC Interior Paint,100,Traditional,Living Room,Indoor,9,Cold,110,Traditional,Living Room,Indoor,Cold
2367,Outdoor Water-Resistant Textile Cushions,95,Rustic,Patio,Outdoor,7,Humid,105,Rustic,Patio,Outdoor,Dry
2368,Kitchen Under-Cabinet LED Lights,130,Modern,Kitchen,Indoor,7,Dry,140,Modern,Kitchen,Indoor,Humid
2369,Traditional Wooden Window Shutters,110,Traditional,Living Room,Indoor,8,Cold,120,Traditional,Living Room,Indoor,Humid
2370,Modern Modular Shelving Unit,200,Modern,Living Room,Indoor,6,Dry,220,Modern,Living Room,Indoor,Humid
2371,Rustic Stone Garden Edging,240,Rustic,Garden,Outdoor,9,Humid,260,Rustic,Garden,Outdoor,Humid
2372,Outdoor Weatherproof Wall Art,170,Modern,Patio,Outdoor,6,Humid,180,Modern,Patio,Outdoor,Dry
2373,Reclaimed Wood Coffee Table,120,Rustic,Living Room,Indoor,9,Humid,150,Rustic,Living Room,Indoor,Humid
2374,Eco-Friendly Bamboo Blinds,85,Modern,Bedroom,Indoor,8,Dry,90,Modern,Kitchen,Indoor,Humid
